ID,code,description,startTime,filedTime,processTimeInMs,participantId,workerId,group,workshopCode,workshopDate,scenarioCode,modelElementCode,modelElementLabel,defectType,trueDefectCode,trueDefectDescription,trueDefectType,trueDefectSeverity,interpretation
7144,I1744036640W44580772," ",2018-05-26T11:43:43Z,2018-05-26T11:43:55Z,12000,01525716,44580772,A,WS3,2018-05-26,Sc5,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7145,I1744036640W44609592," ",2018-06-09T11:37:09Z,2018-06-09T11:37:44Z,35000,01426163,44609592,A,WS4,2018-06-09,Sc5,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7146,I1744036640W44609597," ",2018-06-09T11:37:38Z,2018-06-09T11:37:57Z,19000,1126716,44609597,A,WS4,2018-06-09,Sc5,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7147,I1744036640W44609590," ",2018-06-09T11:37:57Z,2018-06-09T11:38:21Z,24000,01229727,44609590,A,WS4,2018-06-09,Sc5,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7148,I1744036640W44609589," ",2018-06-09T11:37:58Z,2018-06-09T11:38:24Z,26000,01528231,44609589,A,WS4,2018-06-09,Sc5,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),SUPERFLUOUS_EME,,,,,4353
7149,I1744036640W44117316," ",2018-06-09T11:38:16Z,2018-06-09T11:38:43Z,27000,01327523,44117316,A,WS4,2018-06-09,Sc5,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7150,I1744036640W44609610," ",2018-06-09T11:39:38Z,2018-06-09T11:40:04Z,26000,00927247,44609610,A,WS4,2018-06-09,Sc5,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),NO_DEFECT,,,,,4353
7151,I1744036640W44609595,"Both multiplicities should be (1..n) ",2018-06-09T11:39:48Z,2018-06-09T11:40:33Z,45000,1428825,44609595,A,WS4,2018-06-09,Sc5,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),WRONG_RELM,,,,,4353
7152,I1744036640W44609598," ",2018-06-09T11:39:32Z,2018-06-09T11:40:33Z,61000,01527010,44609598,A,WS4,2018-06-09,Sc5,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),SUPERFLUOUS_EME,,,,,4353
7153,I1744036640W44609585," ",2018-06-09T11:41:07Z,2018-06-09T11:41:26Z,19000,01426832,44609585,A,WS4,2018-06-09,Sc5,DS42_Gr1_EME54_Rel,(invoice + belongsTo + order),SUPERFLUOUS_EME,,,,,4353
7154,I1744036641W44580772," ",2018-05-26T11:37:32Z,2018-05-26T11:37:43Z,11000,01525716,44580772,A,WS3,2018-05-26,Sc5,DS51_Gr1_EME07_Ent,setMenu,SUPERFLUOUS_EME,,,,,4353
7155,I1744036641W44580755," ",2018-05-26T11:40:10Z,2018-05-26T11:40:24Z,14000,01426149,44580755,A,WS3,2018-05-26,Sc5,DS51_Gr1_EME07_Ent,setMenu,NO_DEFECT,,,,,4353
7156,I1744036641W44580757," the setNenu should not be identified by its name, as it might not identify it uniquely",2018-05-26T11:40:03Z,2018-05-26T11:41:14Z,71000,00415745,44580757,A,WS3,2018-05-26,Sc5,DS51_Gr1_EME07_Ent,setMenu,WRONG,,,,,4353
7157,I1744036641W44580765," ",2018-05-26T11:41:01Z,2018-05-26T11:41:14Z,13000,01327667,44580765,A,WS3,2018-05-26,Sc5,DS51_Gr1_EME07_Ent,setMenu,NO_DEFECT,,,,,4353
7158,I1744036641W44580771," ",2018-05-26T11:41:15Z,2018-05-26T11:42:22Z,67000,01328036,44580771,A,WS3,2018-05-26,Sc5,DS51_Gr1_EME07_Ent,setMenu,SUPERFLUOUS_EME,,,,,4353
7159,I1744036641W44580751," ",2018-05-26T11:42:01Z,2018-05-26T11:43:38Z,97000,01526755,44580751,A,WS3,2018-05-26,Sc5,DS51_Gr1_EME07_Ent,setMenu,NO_DEFECT,,,,,4353
7160,I1744036641W44117316," ",2018-06-09T11:31:06Z,2018-06-09T11:31:38Z,32000,01327523,44117316,A,WS4,2018-06-09,Sc5,DS51_Gr1_EME07_Ent,setMenu,NO_DEFECT,,,,,4353
7161,I1744036641W44609595," ",2018-06-09T11:31:21Z,2018-06-09T11:31:46Z,25000,1428825,44609595,A,WS4,2018-06-09,Sc5,DS51_Gr1_EME07_Ent,setMenu,NO_DEFECT,,,,,4353
7162,I1744036641W44609590," ",2018-06-09T11:31:19Z,2018-06-09T11:32:24Z,65000,01229727,44609590,A,WS4,2018-06-09,Sc5,DS51_Gr1_EME07_Ent,setMenu,NO_DEFECT,,,,,4353
7163,I1744036641W44609585," ",2018-06-09T11:31:13Z,2018-06-09T11:32:54Z,101000,01426832,44609585,A,WS4,2018-06-09,Sc5,DS51_Gr1_EME07_Ent,setMenu,NO_DEFECT,,,,,4353
7164,I1744036642W44609592,"should be setMenu(0..n) but is setMenu(1..n) ",2018-06-09T11:42:13Z,2018-06-09T11:43:27Z,74000,01426163,44609592,A,WS4,2018-06-09,Sc5,DS51_Gr1_EME69_RelM,(invoice(0..n) + invoicedSetMenu + setMenu(0..n)),WRONG_RELM,D36,Relationship invoiced-set_menu: multiplicity should be set_menu(0..n) not set_menu(1..n).,WRONG_RELM,B,4353
7165,I1744036642W44609589," ",2018-06-09T11:43:43Z,2018-06-09T11:44:05Z,22000,01528231,44609589,A,WS4,2018-06-09,Sc5,DS51_Gr1_EME69_RelM,(invoice(0..n) + invoicedSetMenu + setMenu(0..n)),NO_DEFECT,D36,Relationship invoiced-set_menu: multiplicity should be set_menu(0..n) not set_menu(1..n).,WRONG_RELM,B,4353
7166,I1744036642W44609590," ",2018-06-09T11:44:10Z,2018-06-09T11:44:22Z,12000,01229727,44609590,A,WS4,2018-06-09,Sc5,DS51_Gr1_EME69_RelM,(invoice(0..n) + invoicedSetMenu + setMenu(0..n)),NO_DEFECT,D36,Relationship invoiced-set_menu: multiplicity should be set_menu(0..n) not set_menu(1..n).,WRONG_RELM,B,4353
7167,I1744036642W44117316,"multiplicity on setMenu is incorrect ",2018-06-09T11:43:58Z,2018-06-09T11:44:46Z,48000,01327523,44117316,A,WS4,2018-06-09,Sc5,DS51_Gr1_EME69_RelM,(invoice(0..n) + invoicedSetMenu + setMenu(0..n)),WRONG_RELM,D36,Relationship invoiced-set_menu: multiplicity should be set_menu(0..n) not set_menu(1..n).,WRONG_RELM,B,4353
7168,I1744036642W44609597," ",2018-06-09T11:43:48Z,2018-06-09T11:44:50Z,62000,1126716,44609597,A,WS4,2018-06-09,Sc5,DS51_Gr1_EME69_RelM,(invoice(0..n) + invoicedSetMenu + setMenu(0..n)),MISSING,D36,Relationship invoiced-set_menu: multiplicity should be set_menu(0..n) not set_menu(1..n).,WRONG_RELM,B,4353
7169,I1744036643W44580772," ",2018-05-26T11:40:11Z,2018-05-26T11:40:26Z,15000,01525716,44580772,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME04_Ent,invoice,NO_DEFECT,,,,,4353
7170,I1744036643W44580755," They keys date+number should be separated. In order to access both values separately. Important Defect",2018-05-26T11:41:44Z,2018-05-26T11:42:25Z,41000,01426149,44580755,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME04_Ent,invoice,WRONG,,,,,4353
7171,I1744036643W44580765," ",2018-05-26T11:42:32Z,2018-05-26T11:42:52Z,20000,01327667,44580765,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME04_Ent,invoice,NO_DEFECT,,,,,4353
7172,I1744036643W44580757," ",2018-05-26T11:43:25Z,2018-05-26T11:44:00Z,35000,00415745,44580757,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME04_Ent,invoice,NO_DEFECT,,,,,4353
7173,I1744036643W44580771," ",2018-05-26T11:44:00Z,2018-05-26T11:44:11Z,11000,01328036,44580771,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME04_Ent,invoice,NO_DEFECT,,,,,4353
7174,I1744036643W44609589," ",2018-06-09T11:32:56Z,2018-06-09T11:33:20Z,24000,01528231,44609589,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME04_Ent,invoice,NO_DEFECT,,,,,4353
7175,I1744036643W44609597," ",2018-06-09T11:33:20Z,2018-06-09T11:33:42Z,22000,1126716,44609597,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME04_Ent,invoice,NO_DEFECT,,,,,4353
7176,I1744036643W44609592," ",2018-06-09T11:33:25Z,2018-06-09T11:33:52Z,27000,01426163,44609592,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME04_Ent,invoice,NO_DEFECT,,,,,4353
7177,I1744036643W44609590," it isn't described that the date and number of the invoice should be saved",2018-06-09T11:32:58Z,2018-06-09T11:34:06Z,68000,01229727,44609590,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME04_Ent,invoice,WRONG,,,,,4353
7178,I1744036643W44609598," ",2018-06-09T11:33:34Z,2018-06-09T11:34:16Z,42000,01527010,44609598,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME04_Ent,invoice,NO_DEFECT,,,,,4353
7179,I1744036644W44580772," ",2018-05-26T11:35:48Z,2018-05-26T11:36:30Z,42000,01525716,44580772,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME18_EntA,invoice.cook,NO_DEFECT,,,,,4353
7180,I1744036644W44580753," ",2018-05-26T11:35:59Z,2018-05-26T11:36:58Z,59000,01328875,44580753,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME18_EntA,invoice.cook,NO_DEFECT,,,,,4353
7181,I1744036644W44580757," ",2018-05-26T11:37:46Z,2018-05-26T11:37:59Z,13000,00415745,44580757,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME18_EntA,invoice.cook,NO_DEFECT,,,,,4353
7182,I1744036644W44580755," ",2018-05-26T11:37:54Z,2018-05-26T11:38:06Z,12000,01426149,44580755,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME18_EntA,invoice.cook,NO_DEFECT,,,,,4353
7183,I1744036644W44580751," ",2018-05-26T11:38:14Z,2018-05-26T11:38:30Z,16000,01526755,44580751,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME18_EntA,invoice.cook,SUPERFLUOUS_EME,,,,,4353
7184,I1744036644W44580765," ",2018-05-26T11:39:05Z,2018-05-26T11:39:36Z,31000,01327667,44580765,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME18_EntA,invoice.cook,NO_DEFECT,,,,,4353
7185,I1744036644W44580771," ",2018-05-26T11:39:42Z,2018-05-26T11:40:00Z,18000,01328036,44580771,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME18_EntA,invoice.cook,NO_DEFECT,,,,,4353
7186,I1744036644W44580774," ",2018-05-26T11:41:29Z,2018-05-26T11:42:03Z,34000,01426037,44580774,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME18_EntA,invoice.cook,NO_DEFECT,,,,,4353
7187,I1744036644W44580758," ",2018-05-26T11:41:03Z,2018-05-26T11:42:53Z,110000,01528302,44580758,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME18_EntA,invoice.cook,NO_DEFECT,,,,,4353
7188,I1744036644W44609590," ",2018-06-09T11:26:26Z,2018-06-09T11:30:27Z,241000,01229727,44609590,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME18_EntA,invoice.cook,NO_DEFECT,,,,,4353
7189,I1744036645W44580772," ",2018-05-26T11:41:05Z,2018-05-26T11:41:16Z,11000,01525716,44580772,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME21_EntA,invoice.sum,NO_DEFECT,,,,,4353
7190,I1744036645W44580755," ",2018-05-26T11:43:27Z,2018-05-26T11:43:39Z,12000,01426149,44580755,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME21_EntA,invoice.sum,NO_DEFECT,,,,,4353
7191,I1744036645W44580765," ",2018-05-26T11:43:56Z,2018-05-26T11:44:06Z,10000,01327667,44580765,A,WS3,2018-05-26,Sc5,DS52_Gr1_EME21_EntA,invoice.sum,NO_DEFECT,,,,,4353
7192,I1744036645W44609589," ",2018-06-09T11:34:19Z,2018-06-09T11:34:36Z,17000,01528231,44609589,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME21_EntA,invoice.sum,NO_DEFECT,,,,,4353
7193,I1744036645W44609597," ",2018-06-09T11:34:37Z,2018-06-09T11:34:52Z,15000,1126716,44609597,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME21_EntA,invoice.sum,NO_DEFECT,,,,,4353
7194,I1744036645W44117316," ",2018-06-09T11:34:49Z,2018-06-09T11:35:01Z,12000,01327523,44117316,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME21_EntA,invoice.sum,NO_DEFECT,,,,,4353
7195,I1744036645W44609610," ",2018-06-09T11:34:40Z,2018-06-09T11:35:07Z,27000,00927247,44609610,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME21_EntA,invoice.sum,NO_DEFECT,,,,,4353
7196,I1744036645W44609592," ",2018-06-09T11:34:56Z,2018-06-09T11:35:25Z,29000,01426163,44609592,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME21_EntA,invoice.sum,NO_DEFECT,,,,,4353
7197,I1744036645W44609598," ",2018-06-09T11:35:16Z,2018-06-09T11:35:28Z,12000,01527010,44609598,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME21_EntA,invoice.sum,NO_DEFECT,,,,,4353
7198,I1744036645W44609585," ",2018-06-09T11:35:12Z,2018-06-09T11:36:20Z,68000,01426832,44609585,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME21_EntA,invoice.sum,SUPERFLUOUS_EME,,,,,4353
7199,I1744036646W44609592," ",2018-06-09T11:41:34Z,2018-06-09T11:41:51Z,17000,01426163,44609592,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME25_EntA,order.forDate,NO_DEFECT,,,,,4353
7200,I1744036646W44609597," ",2018-06-09T11:41:56Z,2018-06-09T11:42:10Z,14000,1126716,44609597,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME25_EntA,order.forDate,NO_DEFECT,,,,,4353
7201,I1744036646W44117316," ",2018-06-09T11:42:23Z,2018-06-09T11:43:15Z,52000,01327523,44117316,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME25_EntA,order.forDate,SUPERFLUOUS_EME,,,,,4353
7202,I1744036646W44609589," ",2018-06-09T11:42:54Z,2018-06-09T11:43:20Z,26000,01528231,44609589,A,WS4,2018-06-09,Sc5,DS52_Gr1_EME25_EntA,order.forDate,NO_DEFECT,,,,,4353
